years	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35	0.36	0.37	0.38	0.39	0.4	0.41	0.42	0.43	0.44	0.45	0.46	0.47	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.57	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.69	0.7	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.82	0.83	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.94	0.95	0.96	0.97	0.98	0.99
10000.0	5415.465271666667	5470.16694107744	5525.9849710884355	5582.953888316151	5641.109657986111	5700.489759649123	5761.133267730496	5823.080937275987	5886.375295289855	5951.060738095238	6017.183635185185	6084.792440074905	6153.937808712121	6224.67272605364	6297.052641472867	6371.135613725491	6446.982466269841	6524.656953815261	6604.2259410569095	6685.759594650205	6769.331589583333	6855.019331223628	6942.904194444443	7033.071781385281	7125.612199561404	7220.620362222222	7318.196313063062	7418.445577625571	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
10886.0	5415.465271666667	5470.16694107744	5525.9849710884355	5582.953888316151	5641.109657986111	5700.489759649123	5761.133267730496	5823.080937275987	5886.375295289855	5951.060738095238	6017.183635185185	6084.792440074905	6153.937808712121	6224.67272605364	6297.052641472867	6371.135613725491	6446.982466269841	6524.656953815261	6604.2259410569095	6685.759594650205	6769.331589583333	6855.019331223628	6942.904194444443	7033.071781385281	7125.612199561404	7220.620362222222	7318.196313063062	7418.445577625571	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
11851.0	34793.92271333334	35145.37647811448	35504.00276870749	35870.02341580756	36243.66949305556	36625.18180350878	37014.811397163125	5823.080937275987	5886.375295289855	5951.060738095238	6017.183635185185	6084.792440074905	6153.937808712121	6224.67272605364	6297.052641472867	6371.135613725491	6446.982466269841	6524.656953815261	6604.2259410569095	6685.759594650205	6769.331589583333	6855.019331223628	6942.904194444443	7033.071781385281	7125.612199561404	7220.620362222222	7318.196313063062	7418.445577625571	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
12902.0	34793.92271333334	35145.37647811448	35504.00276870749	35870.02341580756	36243.66949305556	36625.18180350878	37014.811397163125	37412.82012186381	37819.48121014493	38235.07990476191	38659.91412592593	39094.2951835206	39538.54853787879	39993.014613026826	40458.049666666666	6371.135613725491	6446.982466269841	6524.656953815261	6604.2259410569095	6685.759594650205	6769.331589583333	6855.019331223628	6942.904194444443	7033.071781385281	7125.612199561404	7220.620362222222	7318.196313063062	7418.445577625571	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
14046.0	35170.741905	35526.001924242424	35888.51214795918	36258.49680927835	36636.189484375005	36625.18180350878	37014.811397163125	37412.82012186381	37819.48121014493	38235.07990476191	38659.91412592593	39094.2951835206	39538.54853787879	39993.014613026826	40458.049666666666	40934.02672156863	41421.33656349207	41920.388811244986	42431.61306504065	42955.4601399177	43492.40339166667	44042.94014345992	6942.904194444443	7033.071781385281	7125.612199561404	7220.620362222222	7318.196313063062	7418.445577625571	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
15291.0	35170.741905	35526.001924242424	35888.51214795918	36258.49680927835	36636.189484375005	37021.83358421053	37415.68287765958	37818.002048387105	38229.06728804348	38649.16692857143	39078.60211666667	39517.68753370787	39538.54853787879	39993.014613026826	40458.049666666666	40934.02672156863	41421.33656349207	41920.388811244986	42431.61306504065	42955.4601399177	43492.40339166667	44042.94014345992	44607.59322222222	45186.91261471862	45781.47725438597	46391.89695111112	47018.81447747748	47662.90782648402	7521.479543981482	7627.415875586855	7736.37895952381	7848.500393719807	7963.919517156864	8082.783987562189	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
16646.0	36242.61963833334	36608.70670538721	36982.26493707483	37363.52540034365	36636.189484375005	37021.83358421053	37415.68287765958	37818.002048387105	38229.06728804348	38649.16692857143	39078.60211666667	39517.68753370787	39966.752164772726	40426.140120689655	40896.211517441865	41377.34341764707	41869.93083928572	42374.3878373494	42891.148664634144	43420.66901851852	43492.40339166667	44042.94014345992	44607.59322222222	45186.91261471862	45781.47725438597	46391.89695111112	47018.81447747748	47662.90782648402	48324.892657407414	49005.52494835682	49705.603876190486	50425.97494685991	51167.5334019608	51931.227930348265	8205.250411616162	8331.485033333332	8461.664486979165	8595.97662169312	8734.621405913978	8877.811920765027	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
18122.0	36242.61963833334	36608.70670538721	36982.26493707483	37363.52540034365	37752.72878993056	38150.12593508773	38555.97833865249	38970.55875089607	39394.1517807971	39827.05454761905	40269.57737592593	40722.044537453185	39966.752164772726	40426.140120689655	40896.211517441865	41377.34341764707	41869.93083928572	42374.3878373494	42891.148664634144	43420.66901851852	43963.42738125	44519.926462025316	45090.694749999995	45676.28818831169	46277.291980263166	46894.32254000001	47018.81447747748	47662.90782648402	48324.892657407414	49005.52494835682	49705.603876190486	50425.97494685991	51167.5334019608	51931.227930348265	52718.06471717173	53529.111866666666	54365.50423958333	55228.44875132275	56119.2301827957	57039.21756284153	9025.775452777778	9178.754697740113	9337.00908908046	9500.81626608187	9670.473699404762	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
19728.0	37411.56960666667	37789.46424915825	38175.071027210884	38568.6284604811	38970.385006944445	38150.12593508773	38555.97833865249	38970.55875089607	39394.1517807971	39827.05454761905	40269.57737592593	40722.044537453185	41184.79504356061	41658.18349233717	42142.5809748062	42638.37604509805	43145.97575992064	43665.8067931727	44198.31663211382	43420.66901851852	43963.42738125	44519.926462025316	45090.694749999995	45676.28818831169	46277.291980263166	46894.32254000001	47528.02960135135	48179.09850000001	48848.25264583334	49536.256204225356	50243.91700714287	50972.08971739131	51167.5334019608	51931.227930348265	52718.06471717173	53529.111866666666	54365.50423958333	55228.44875132275	56119.2301827957	57039.21756284153	57989.871188888894	58972.75036158192	59989.52191954024	61041.96967251462	62132.0048452381	9846.300493939392	10028.639391975306	10217.859003144655	10414.356291666667	10618.55935620915	10830.930543333334	11051.969942176871	11282.219315972223	11522.266535460993	11772.75059057971	12034.367270370372	12307.875617424244	12594.105282945733	12893.964932539682	13208.451882113819	13538.663179166666	13885.808388888887	14251.224399122808	14636.392626126124	15042.959087962963	15472.75791904762	15927.839034313727	16410.500823232323	16923.328973958334	17469.242811827957	18051.550905555552	18674.01817816092	19340.947398809523	20057.278783950613	20828.712583333334	21661.861086666668	22564.438631944446	23545.50118115942	24615.75123484849	25787.929865079368	27077.32635833334	28502.448798245623	30085.918175925915	31855.678068627443	33846.65794791666	36103.101811111104	38681.89479761905	41657.42516666667	45128.87726388889	49231.50246969698	54154.65271666668	60171.83635185187	67693.31589583337	77363.78959523814	90257.7545277777	108309.30543333323	135386.63179166653	180515.5090555554	270773.26358333306	541546.5271666661
